ISINCode,AssetClass,SubAssetClass,IndexName,IndexAgg,IndexCode,IndexFamily,IndexProvider,ReturnType,RebalanceFrequency,ActivelyManaged,Backing,Synthetic,CurrencyHedge,HedgeFrom,HedgeTo,Development,Region,Country,EquitySize,EquityIsSector,EquitySectorCycles,EquitySector,EquitySubSector,EquityIsThematic,IsESG,EquityESGType,EquityIsFactor,EquityIsIncome,EquityIsValue,EquityIsQuality,EquityIsMomentum,EquityIsSize,EquityIsGrowth,EquityIsLowVol,EquityBetaCorrelation,FactorIsMultiFactor,EquityFactorDes,EquityIsStrategy,EquityBuybackYield,EquityIsCapped,EquityIsEqualWeight,EquityIsRiskWeight,EquityIsAlternativeWeight,EquityStrategyRevenueAbroad,EquityStrategyDes,FixedIncomeCategory,FixedIncomeType,FixedIncomeMaturityGroup,FixedIncomeMaturityName,FixedIncomeRatingGroup,FixedIncomeRating,FixedIncomeDominateCurrencyGroup,FixedIncomeDominateCurrency,FixedIncomeSector,FixedIncomeIsFloating,FixedIncomeFloatingFixed,FixedIncomeIsFactor,FixedIncomeIsLiquidity,FixedIncomeIsYield,FixedIncomeIsMomentum,FixedIncomeIsCarry,FixedIncomeIsQuality,FixedIncomeIsValue,FixedIncomeFactorDes,FixedIncomeIsStrategy,FixedIncomeInflationBreakeven,FixedIncomeDurationNeutral,FixedIncomeAlternativeWeight,FixedIncomeIsCapped,FixedIncomeStrategyDes,CurrencyType,CurrencyBucket1,CurrencyBucket2,CommoditySector,CommodityUnderlying,CommoditySpotForward,CommodityRollOptimised,CommodityPhysicalHeld,CommodityIsCapped,CommodityAlternativeWeight,CommodityStrategyDes,StructuredType,StructuredTracking,StructuredMultiple,StructuredLeverage,StructuredSector,ClassLevel1,ClassLevel2,ClassLevel3,ClassType
JE00BMM1WH57,Structured,Leveraged Currency,MSFX 5x Short Euro/US Dollar Index,MSFX 5x Short EUR/USD,MS01206,MSFX Five Times Leveraged (5X) Indices,Morgan Stanley,Gross Total Return,Daily,FALSE,Synthetic,Unfunded,FALSE,-,-,Developed,Europe,EuroZone,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Currency,Short EUR,5x,Leveraged,Short EUR,Leveraged Currency: Short EUR,(Inverse) Leveraged Short EUR Currency,Leveraged Currency,Leveraged
GB00BF9B5146,Structured,Leveraged Currency,Solactive x3 Daily Short EUR and Long USD Index,Solactive x3 Daily Short EUR and Long USD,SL00660,FX (Inverse) Leveraged,Solactive,-,Daily,FALSE,Synthetic,Funded,FALSE,-,-,Developed,Europe,EuroZone,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Currency,Short EUR,3x,Leveraged,Short EUR,Leveraged Currency: Short EUR,(Inverse) Leveraged Short EUR Currency,Leveraged Currency,Leveraged
DE000A2BGQ21,Structured,Leveraged Equity,BNP Paribas Emerging Equities Rolling Futures Index,BNP Paribas Emerging Equities Rolling Futures,BP00216,BNP Paribas Equity Futures Based,BNP Paribas Indices,-,Monthly,FALSE,-,-,FALSE,-,-,Emerging,Global,Global Emerging,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,MSCI Emerging Markets,3x,Leveraged,Emerging Market,Leveraged Equity Index: MSCI Emerging Markets,(Inverse) Leveraged Emerging Market Equity Index,Leveraged Equity Index,Leveraged
DE000A1VFZ69,Structured,Leveraged Equity,EURO STOXX 50 Daily Leverage 3 EUR Net Return Index,EURO STOXX 50 Daily Leverage 3,DQ01631,STOXX (Inverse) Leveraged,Deutsche Borse Qontigo,-,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,EuroZone,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,STOXX,3x,Leveraged,Europe,Leveraged Equity Index: STOXX,(Inverse) Leveraged Europe Equity Index,Leveraged Equity Index,Leveraged
DE000A18HC82,Structured,Leveraged Equity,EURO STOXX Banks Daily Leverage 3 EUR Net Return Index,EURO STOXX Banks Daily Leverage 3,DQ01636,STOXX (Inverse) Leveraged,Deutsche Borse Qontigo,-,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,EuroZone,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,STOXX,3x,Leveraged,Europe,Leveraged Equity Index: STOXX,(Inverse) Leveraged Europe Equity Index,Leveraged Equity Index,Leveraged
IE00B8GKPP93,Structured,Inverse Equity,ShortDAX x3 TR EUR,ShortDAX x3,DQ00358,DAX (Inverse) Leveraged,Deutsche Borse Qontigo,Total Return,Daily,FALSE,Synthetic,Funded,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,DAX,-3x,Inverse,Germany,Inverse Leveraged Equity Index: DAX,(Inverse) Leveraged Germany Equity Index,Inverse Leveraged Equity Index,Inverse Leveraged
GB00BF9B3T84,Structured,Leveraged Currency,Solactive x5 Daily Long EUR and Short USD Index,Solactive x5 Daily Long EUR and Short USD,SL00664,FX (Inverse) Leveraged,Solactive,-,Daily,FALSE,Synthetic,Funded,FALSE,-,-,Developed,Europe,EuroZone,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Currency,Long EUR,5x,Leveraged,Long EUR,Leveraged Currency: Long EUR,(Inverse) Leveraged Long EUR Currency,Leveraged Currency,Leveraged
GB00BF9B3V07,Structured,Leveraged Currency,Solactive x5 Daily Short EUR and Long USD Index,Solactive x5 Daily Short EUR and Long USD,SL00669,FX (Inverse) Leveraged,Solactive,-,Daily,FALSE,Synthetic,Funded,FALSE,-,-,Developed,Europe,EuroZone,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Currency,Short EUR,5x,Leveraged,Short EUR,Leveraged Currency: Short EUR,(Inverse) Leveraged Short EUR Currency,Leveraged Currency,Leveraged
DE000ETN0263,Structured,Leveraged Equity,Commerzbank 2x SX5EF Daily Long Index - EUR,Commerzbank 2x SX5EF Daily Long,MZ00446,Equity (Inverse) Leveraged,Commerzbank AG,Price Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,EuroZone,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,STOXX,2x,Leveraged,Europe,Leveraged Equity Index: STOXX,(Inverse) Leveraged Europe Equity Index,Leveraged Equity Index,Leveraged
GB00BF9B4289,Structured,Leveraged Equity,EURO STOXX 50 Index - EUR,EURO STOXX 50,DQ01640,STOXX Blue-Chip,Deutsche Borse Qontigo,-,Quarterly,FALSE,-,-,FALSE,-,-,Developed,Europe,EuroZone,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,STOXX,5x,Leveraged,Europe,Leveraged Equity Index: STOXX,(Inverse) Leveraged Europe Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0016,Structured,Leveraged Equity,Commerzbank 1x DAXF Daily Long Index - EUR,Commerzbank 1x DAXF Daily Long,MZ00430,Equity (Inverse) Leveraged,Commerzbank AG,Price Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,DAX,1x,Leveraged,Germany,Leveraged Equity Index: DAX,(Inverse) Leveraged Germany Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0735,Structured,Leveraged Equity,Commerzbank 1x HSIF Daily Long Index,Commerzbank 1x HSIF Daily Long,MZ00433,Equity (Inverse) Leveraged,Commerzbank AG,Total Return,Daily,FALSE,-,-,FALSE,-,-,Emerging,Asia Pacific,China,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,SHI - Hang Seng Index,1x,Leveraged,China,Leveraged Equity Index: SHI - Hang Seng Index,(Inverse) Leveraged China Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0099,Structured,Leveraged Equity,Commerzbank 1x MDAXF Daily Long Index - EUR,Commerzbank 1x MDAXF Daily Long,MZ00434,Equity (Inverse) Leveraged,Commerzbank AG,Net Total Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,MDAX,1x,Leveraged,Germany,Leveraged Equity Index: MDAX,(Inverse) Leveraged Germany Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0255,Structured,Leveraged Equity,Commerzbank 1x SX5EF Daily Long Index,Commerzbank 1x SX5EF Daily Long,MZ00437,Equity (Inverse) Leveraged,Commerzbank AG,Gross Total Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,EuroZone,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,STOXX,1x,Leveraged,Europe,Leveraged Equity Index: STOXX,(Inverse) Leveraged Europe Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0172,Structured,Leveraged Equity,Commerzbank 1x TECDAXF Daily Long Index - EUR,Commerzbank 1x TECDAXF Daily Long,MZ00438,Equity (Inverse) Leveraged,Commerzbank AG,Total Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,TECDAX,1x,Leveraged,Germany,Leveraged Equity Index: TECDAX,(Inverse) Leveraged Germany Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0024,Structured,Leveraged Equity,Commerzbank 2x DAXF Daily Long Index - EUR,Commerzbank 2x DAXF Daily Long,MZ00439,Equity (Inverse) Leveraged,Commerzbank AG,Price Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,DAX,2x,Leveraged,Germany,Leveraged Equity Index: DAX,(Inverse) Leveraged Germany Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0826,Structured,Leveraged Equity,Commerzbank 2x HSCEIF Daily Long Index - HKD,Commerzbank 2x HSCEIF Daily Long,MZ00441,Equity (Inverse) Leveraged,Commerzbank AG,Total Return,Daily,FALSE,-,-,FALSE,-,-,Emerging,Asia Pacific,China,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,HSCEI - Hang Seng China Enterprises Index,2x,Leveraged,China,Leveraged Equity Index: HSCEI - Hang Seng China Enterprises Index,(Inverse) Leveraged China Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0743,Structured,Leveraged Equity,Commerzbank 2x HSIF Daily Long Index,Commerzbank 2x HSIF Daily Long,MZ00442,Equity (Inverse) Leveraged,Commerzbank AG,Gross Total Return,Daily,FALSE,-,-,FALSE,-,-,Emerging,Asia Pacific,China,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,SHI - Hang Seng Index,2x,Leveraged,China,Leveraged Equity Index: SHI - Hang Seng Index,(Inverse) Leveraged China Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0107,Structured,Leveraged Equity,Commerzbank 2x MDAXF Daily Long Index,Commerzbank 2x MDAXF Daily Long,MZ00443,Equity (Inverse) Leveraged,Commerzbank AG,Net Total Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,MDAX,2x,Leveraged,Germany,Leveraged Equity Index: MDAX,(Inverse) Leveraged Germany Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0180,Structured,Leveraged Equity,Commerzbank 2x TECDAXF Daily Long Index - EUR,Commerzbank 2x TECDAXF Daily Long,MZ00447,Equity (Inverse) Leveraged,Commerzbank AG,Total Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,TECDAX,2x,Leveraged,Germany,Leveraged Equity Index: TECDAX,(Inverse) Leveraged Germany Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0032,Structured,Leveraged Equity,Commerzbank 3x DAXF Daily Long Index - EUR,Commerzbank 3x DAXF Daily Long,MZ00448,Equity (Inverse) Leveraged,Commerzbank AG,Price Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,DAX,3x,Leveraged,Germany,Leveraged Equity Index: DAX,(Inverse) Leveraged Germany Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0834,Structured,Leveraged Equity,Commerzbank 3x HSCEIF Daily Long Index - HKD,Commerzbank 3x HSCEIF Daily Long,MZ00450,Equity (Inverse) Leveraged,Commerzbank AG,Total Return,Daily,FALSE,-,-,FALSE,-,-,Emerging,Asia Pacific,China,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,HSCEI - Hang Seng China Enterprises Index,3x,Leveraged,China,Leveraged Equity Index: HSCEI - Hang Seng China Enterprises Index,(Inverse) Leveraged China Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0750,Structured,Leveraged Equity,Commerzbank 3x HSIF Daily Long Index - HKD,Commerzbank 3x HSIF Daily Long,MZ00451,Equity (Inverse) Leveraged,Commerzbank AG,Total Return,Daily,FALSE,-,-,FALSE,-,-,Emerging,Asia Pacific,China,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,SHI - Hang Seng Index,3x,Leveraged,China,Leveraged Equity Index: SHI - Hang Seng Index,(Inverse) Leveraged China Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0115,Structured,Leveraged Equity,Commerzbank 3x MDAXF Daily Long Index - EUR,Commerzbank 3x MDAXF Daily Long,MZ00452,Equity (Inverse) Leveraged,Commerzbank AG,Net Total Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,MDAX,3x,Leveraged,Germany,Leveraged Equity Index: MDAX,(Inverse) Leveraged Germany Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0198,Structured,Leveraged Equity,Commerzbank 3x TECDAXF Daily Long Index - EUR,Commerzbank 3x TECDAXF Daily Long,MZ00456,Equity (Inverse) Leveraged,Commerzbank AG,Total Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,TECDAX,3x,Leveraged,Germany,Leveraged Equity Index: TECDAX,(Inverse) Leveraged Germany Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0040,Structured,Leveraged Equity,Commerzbank 4x DAXF Daily Long Index - EUR,Commerzbank 4x DAXF Daily Long,MZ00457,Equity (Inverse) Leveraged,Commerzbank AG,Price Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,DAX,4x,Leveraged,Germany,Leveraged Equity Index: DAX,(Inverse) Leveraged Germany Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0842,Structured,Leveraged Equity,Commerzbank 4x HSCEIF Daily Long Index - HKD,Commerzbank 4x HSCEIF Daily Long,MZ00459,Equity (Inverse) Leveraged,Commerzbank AG,Total Return,Daily,FALSE,-,-,FALSE,-,-,Emerging,Asia Pacific,China,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,HSCEI - Hang Seng China Enterprises Index,4x,Leveraged,China,Leveraged Equity Index: HSCEI - Hang Seng China Enterprises Index,(Inverse) Leveraged China Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0768,Structured,Leveraged Equity,Commerzbank 4x HSIF Daily Long Index - HKD,Commerzbank 4x HSIF Daily Long,MZ00460,Equity (Inverse) Leveraged,Commerzbank AG,Total Return,Daily,FALSE,-,-,FALSE,-,-,Emerging,Asia Pacific,China,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,SHI - Hang Seng Index,4x,Leveraged,China,Leveraged Equity Index: SHI - Hang Seng Index,(Inverse) Leveraged China Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0123,Structured,Leveraged Equity,Commerzbank 4x MDAXF Daily Long Index - EUR,Commerzbank 4x MDAXF Daily Long,MZ00461,Equity (Inverse) Leveraged,Commerzbank AG,Net Total Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,MDAX,4x,Leveraged,Germany,Leveraged Equity Index: MDAX,(Inverse) Leveraged Germany Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0289,Structured,Leveraged Equity,Commerzbank 4x SX5EF Daily Long Index - EUR,Commerzbank 4x SX5EF Daily Long,MZ00464,Equity (Inverse) Leveraged,Commerzbank AG,Price Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,EuroZone,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,STOXX,4x,Leveraged,Europe,Leveraged Equity Index: STOXX,(Inverse) Leveraged Europe Equity Index,Leveraged Equity Index,Leveraged
DE000ETN0206,Structured,Leveraged Equity,Commerzbank 4x TECDAXF Daily Long Index - EUR,Commerzbank 4x TECDAXF Daily Long,MZ00465,Equity (Inverse) Leveraged,Commerzbank AG,Total Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,TECDAX,4x,Leveraged,Germany,Leveraged Equity Index: TECDAX,(Inverse) Leveraged Germany Equity Index,Leveraged Equity Index,Leveraged
LU0444605306,Structured,Leveraged Equity,PSI 20 Leverage Net Total Return Index - EUR,PSI 20 Leverage,RN00012,(Inverse) Leveraged,Euronext,Net Total Return,Daily,FALSE,Synthetic,Funded,FALSE,-,-,Developed,Europe,Portugal,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,PSI,2x,Leveraged,Portugal,Leveraged Equity Index: PSI,(Inverse) Leveraged Portugal Equity Index,Leveraged Equity Index,Leveraged
DE000A1YKTK4,Structured,Inverse Equity,ShortDAX x3 TR EUR,ShortDAX x3,DQ00358,DAX (Inverse) Leveraged,Deutsche Borse Qontigo,-,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,DAX,-3x,Inverse,Germany,Inverse Leveraged Equity Index: DAX,(Inverse) Leveraged Germany Equity Index,Inverse Leveraged Equity Index,Inverse Leveraged
JE00B9689G92,Structured,Leveraged Equity,EURO STOXX 50 Daily Leverage 3 (EUR)(TR)(NR),EURO STOXX 50 Daily Leverage 3,DQ01631,STOXX (Inverse) Leveraged,Deutsche Borse Qontigo,Net Total Return,Daily,FALSE,Synthetic,Funded,FALSE,-,-,Developed,Europe,EuroZone,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,STOXX,3x,Leveraged,Europe,Leveraged Equity Index: STOXX,(Inverse) Leveraged Europe Equity Index,Leveraged Equity Index,Leveraged
JE00B8NCRX09,Structured,Leveraged Equity,FTSE China 50 3x Daily Leveraged Index,FTSE China 50 3x Daily Leveraged,FT00540,FTSE China (Inverse) Leveraged,FTSE Russell,Net Total Return,Daily,FALSE,Synthetic,Funded,FALSE,-,-,Emerging,Asia Pacific,China,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,FTSE China 50,3x,Leveraged,China,Leveraged Equity Index: FTSE China 50,(Inverse) Leveraged China Equity Index,Leveraged Equity Index,Leveraged
JE00B97D3F07,Structured,Inverse Equity,FTSE China 50 3x Daily Short Index - EUR,FTSE China 50 3x Daily Short,FT00541,FTSE China (Inverse) Leveraged,FTSE Russell,Gross Total Return,Daily,FALSE,Synthetic,Funded,FALSE,-,-,Emerging,Asia Pacific,China,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,FTSE China 50,-3x,Inverse,China,Inverse Leveraged Equity Index: FTSE China 50,(Inverse) Leveraged China Equity Index,Inverse Leveraged Equity Index,Inverse Leveraged
DE000A1VFZ36,Structured,Inverse Equity,ShortDAX® x3 TR Index,ShortDAX x3,DQ00358,DAX (Inverse) Leveraged,Deutsche Borse Qontigo,-,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,DAX,-3x,Inverse,Germany,Inverse Leveraged Equity Index: DAX,(Inverse) Leveraged Germany Equity Index,Inverse Leveraged Equity Index,Inverse Leveraged
XS1101722228,Structured,Inverse Equity,ShortDAX X3 Index - EUR,ShortDAX x3,DQ00358,DAX (Inverse) Leveraged,Deutsche Borse Qontigo,Total Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,DAX,-3x,Inverse,Germany,Inverse Leveraged Equity Index: DAX,(Inverse) Leveraged Germany Equity Index,Inverse Leveraged Equity Index,Inverse Leveraged
JE00B984KF15,Structured,Inverse Equity,ShortDAXx3 AR Index - EUR,ShortDAX x3,DQ00358,DAX (Inverse) Leveraged,Deutsche Borse Qontigo,Total Return,Daily,FALSE,Synthetic,Funded,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,DAX,-3x,Inverse,Germany,Inverse Leveraged Equity Index: DAX,(Inverse) Leveraged Germany Equity Index,Inverse Leveraged Equity Index,Inverse Leveraged
LU1104582231,Structured,Inverse Equity,ShortMDAX TR EUR,ShortMDAX,DQ00360,DAX (Inverse) Leveraged,Deutsche Borse Qontigo,Total Return,Daily,FALSE,Synthetic,Funded,FALSE,-,-,Developed,Europe,Germany,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,MDAX,-1x,Inverse,Germany,Inverse Leveraged Equity Index: MDAX,(Inverse) Leveraged Germany Equity Index,Inverse Leveraged Equity Index,Inverse Leveraged
XS1101724513,Structured,Leveraged Equity,EURO STOXX 50 Daily Leverage 3 (EUR)(TR)(NR),EURO STOXX 50 Daily Leverage 3,DQ01631,STOXX (Inverse) Leveraged,Deutsche Borse Qontigo,Net Total Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,EuroZone,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,STOXX,3x,Leveraged,Europe,Leveraged Equity Index: STOXX,(Inverse) Leveraged Europe Equity Index,Leveraged Equity Index,Leveraged
XS1101721923,Structured,Leveraged Equity,FTSE MIB Super Leveraged RT Index - EUR,FTSE MIB Super Leveraged RT,FT00599,FTSE Italy (Inverse) Leveraged,FTSE Russell,Net Total Return,Daily,FALSE,-,-,FALSE,-,-,Developed,Europe,Italy,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,MIB,3x,Leveraged,Italy,Leveraged Equity Index: MIB,(Inverse) Leveraged Italy Equity Index,Leveraged Equity Index,Leveraged
GB00BF9B4065,Structured,Leveraged Equity,EURO STOXX 50 Index - EUR,EURO STOXX 50,DQ01640,STOXX Blue-Chip,Deutsche Borse Qontigo,-,Quarterly,FALSE,-,-,FALSE,-,-,Developed,Europe,EuroZone,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,STOXX,3x,Leveraged,Europe,Leveraged Equity Index: STOXX,(Inverse) Leveraged Europe Equity Index,Leveraged Equity Index,Leveraged
IE00B3ZW0K18,Equity,Equity,S&P 500 NR (Hedged to EUR),S&P 500,SP01451,S&P U.S.,S&P Dow Jones Indices,Net Total Return,Quarterly,FALSE,Physical,-,TRUE,USD,EUR,Developed,North America,US,Large Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US Large Cap,US Market Cap,US,Market Cap
GB00BF9B4404,Structured,Leveraged Equity,EURO STOXX 50 Index - EUR,EURO STOXX 50,DQ01640,STOXX Blue-Chip,Deutsche Borse Qontigo,-,Quarterly,FALSE,-,-,FALSE,-,-,Developed,Europe,EuroZone,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equity Index,STOXX,5x,Leveraged,Europe,Leveraged Equity Index: STOXX,(Inverse) Leveraged Europe Equity Index,Leveraged Equity Index,Leveraged
IE00BD34DJ91,Equity,Equity,S&P 500 NR (Hedged to EUR),S&P 500,SP01451,S&P U.S.,S&P Dow Jones Indices,-,Quarterly,FALSE,Physical,-,TRUE,USD,EUR,Developed,North America,US,Large Cap,FALSE,,,,FALSE,FALSE,-,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,-,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US Large Cap,US Market Cap,US,Market Cap
